Date,BTC_Close,BTC_Intraday,NVIDIA_Close_1,NVIDIA_Close_2,NVIDIA_Close_3,NVIDIA_Close_4,NVIDIA_Close_5,NVIDIA_Close_6,NVIDIA_Close_7,AMD_Close_1,AMD_Close_2,AMD_Close_3,AMD_Close_4,AMD_Close_5,AMD_Close_6,AMD_Close_7,GOOGLE_Close_1,GOOGLE_Close_2,GOOGLE_Close_3,GOOGLE_Close_4,GOOGLE_Close_5,GOOGLE_Close_6,GOOGLE_Close_7,GPS_Close_1,GPS_Close_2,GPS_Close_3,GPS_Close_4,GPS_Close_5,GPS_Close_6,GPS_Close_7,IBM_Close_1,IBM_Close_2,IBM_Close_3,IBM_Close_4,IBM_Close_5,IBM_Close_6,IBM_Close_7,GOLD_USD_PM_1,GOLD_USD_PM_2,GOLD_USD_PM_3,GOLD_USD_PM_4,GOLD_USD_PM_5,GOLD_USD_PM_6,GOLD_USD_PM_7,EURGBP_Close_1,EURGBP_Close_2,EURGBP_Close_3,EURGBP_Close_4,EURGBP_Close_5,EURGBP_Close_6,EURGBP_Close_7,EURHUF_Close_1,EURHUF_Close_2,EURHUF_Close_3,EURHUF_Close_4,EURHUF_Close_5,EURHUF_Close_6,EURHUF_Close_7,EURJPY_Close_1,EURJPY_Close_2,EURJPY_Close_3,EURJPY_Close_4,EURJPY_Close_5,EURJPY_Close_6,EURJPY_Close_7,EURUSD_Close_1,EURUSD_Close_2,EURUSD_Close_3,EURUSD_Close_4,EURUSD_Close_5,EURUSD_Close_6,EURUSD_Close_7,CNYUSD_Close_1,CNYUSD_Close_2,CNYUSD_Close_3,CNYUSD_Close_4,CNYUSD_Close_5,CNYUSD_Close_6,CNYUSD_Close_7,GBPUSD_Close_1,GBPUSD_Close_2,GBPUSD_Close_3,GBPUSD_Close_4,GBPUSD_Close_5,GBPUSD_Close_6,GBPUSD_Close_7,IBB_Close_1,IBB_Close_2,IBB_Close_3,IBB_Close_4,IBB_Close_5,IBB_Close_6,IBB_Close_7,ICE_Close_1,ICE_Close_2,ICE_Close_3,ICE_Close_4,ICE_Close_5,ICE_Close_6,ICE_Close_7,IEF_Close_1,IEF_Close_2,IEF_Close_3,IEF_Close_4,IEF_Close_5,IEF_Close_6,IEF_Close_7
2019-11-30,-0.024739080015461924,0.04271457085828343,-0.007835410557184787,0.0,0.005714285714285756,-0.01903168934496636,0.04893546398596435,0.0,0.0,-0.0063435676224308565,0.0,0.010771992818671316,-0.020105554159336445,0.01634738186462326,0.0,0.0,-0.006100579593142362,0.0,-0.0004263256061816797,0.005249906251674001,0.008762178269797997,0.0,0.0,-0.01774098166765232,0.0,-0.005878894767783739,-0.008741258741258659,0.013585351447135288,0.0,0.0,0.005158492822966491,0.0,-0.009405317336888177,-0.007059342598720551,0.012282268870031306,0.0,0.0,0.003436426116838488,0.000687757909215956,-0.0006872852233676976,-0.002331321996708784,-0.003825136612021796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076806212018905844,0.0019450317124736066,0.024607919591023337,0.0,0.0,0.007812500000000043,0.0,-0.01121693121693124,0.002014632594634691,0.005866040955631369,0.0,0.0,0.0,0.0,-0.002590442161679377,0.001879362806515196,0.0004476676515354746,0.0,0.0
2019-11-29,0.03993032292643709,0.04302949061662199,0.0,0.005714285714285756,-0.01903168934496636,0.04893546398596435,0.0,0.0,0.003378056903606335,0.0,0.010771992818671316,-0.020105554159336445,0.01634738186462326,0.0,0.0,-0.009362348178137766,0.0,-0.0004263256061816797,0.005249906251674001,0.008762178269797997,0.0,0.0,-0.00461828101586813,0.0,-0.005878894767783739,-0.008741258741258659,0.013585351447135288,0.0,0.0,0.04441702652683521,0.0,-0.009405317336888177,-0.007059342598720551,0.012282268870031306,0.0,0.0,0.004110920098662168,0.000687757909215956,-0.0006872852233676976,-0.002331321996708784,-0.003825136612021796,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076806212018905844,0.0019450317124736066,0.024607919591023337,0.0,0.0,0.00971128608923884,0.0,-0.01121693121693124,0.002014632594634691,0.005866040955631369,0.0,0.0,-0.001278227524499258,0.0,-0.002590442161679377,0.001879362806515196,0.0004476676515354746,0.0,0.0,-0.0001790350013427269
2019-11-28,-0.009029345372460496,0.03702709954386906,0.005714285714285756,-0.01903168934496636,0.04893546398596435,0.0,0.0,0.003378056903606335,-0.004735296903115825,0.010771992818671316,-0.020105554159336445,0.01634738186462326,0.0,0.0,-0.009362348178137766,-0.03562713518789638,-0.0004263256061816797,0.005249906251674001,0.008762178269797997,0.0,0.0,-0.00461828101586813,-0.0013046314416177778,-0.005878894767783739,-0.008741258741258659,0.013585351447135288,0.0,0.0,0.04441702652683521,-0.004299754299754317,-0.009405317336888177,-0.007059342598720551,0.012282268870031306,0.0,0.0,0.004110920098662168,0.004429429429429455,-0.0006872852233676976,-0.002331321996708784,-0.003825136612021796,0.0,0.0,-0.002044989775051125,-0.0031935856492491983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076806212018905844,0.0019450317124736066,0.024607919591023337,0.0,0.0,0.00971128608923884,0.0029835029835030137,-0.01121693121693124,0.002014632594634691,0.005866040955631369,0.0,0.0,-0.001278227524499258,-0.006140165149269515,-0.002590442161679377,0.001879362806515196,0.0004476676515354746,0.0,0.0,-0.0001790350013427269,-0.002500223234217351
2019-11-27,0.04336381269049598,0.09248637797533696,-0.01903168934496636,0.04893546398596435,0.0,0.0,0.003378056903606335,-0.004735296903115825,0.015337275830568766,-0.020105554159336445,0.01634738186462326,0.0,0.0,-0.009362348178137766,-0.03562713518789638,-0.0075078711552434545,0.005249906251674001,0.008762178269797997,0.0,0.0,-0.00461828101586813,-0.0013046314416177778,-0.009433962264151005,-0.008741258741258659,0.013585351447135288,0.0,0.0,0.04441702652683521,-0.004299754299754317,-0.02921884317233145,-0.007059342598720551,0.012282268870031306,0.0,0.0,0.004110920098662168,0.004429429429429455,-0.009518143961927432,-0.002331321996708784,-0.003825136612021796,0.0,0.0,-0.002044989775051125,-0.0031935856492491983,0.0025204359673024835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019450317124736066,0.024607919591023337,0.0,0.0,0.00971128608923884,0.0029835029835030137,0.0044953724107535545,0.002014632594634691,0.005866040955631369,0.0,0.0,-0.001278227524499258,-0.006140165149269515,0.0050005319714863175,0.001879362806515196,0.0004476676515354746,0.0,0.0,-0.0001790350013427269,-0.002500223234217351,0.0036744936368524523
2019-11-26,0.010075566750629723,0.03127641589180051,0.04893546398596435,0.0,0.0,0.003378056903606335,-0.004735296903115825,0.015337275830568766,-0.020209157716223815,0.01634738186462326,0.0,0.0,-0.009362348178137766,-0.03562713518789638,-0.0075078711552434545,0.035356068204613754,0.008762178269797997,0.0,0.0,-0.00461828101586813,-0.0013046314416177778,-0.009433962264151005,-0.003967592943136223,0.013585351447135288,0.0,0.0,0.04441702652683521,-0.004299754299754317,-0.02921884317233145,-0.030075187969924786,0.012282268870031306,0.0,0.0,0.004110920098662168,0.004429429429429455,-0.009518143961927432,0.001937118164207949,-0.003825136612021796,0.0,0.0,-0.002044989775051125,-0.0031935856492491983,0.0025204359673024835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024607919591023337,0.0,0.0,0.00971128608923884,0.0029835029835030137,0.0044953724107535545,0.019866954332973818,0.005866040955631369,0.0,0.0,-0.001278227524499258,-0.006140165149269515,0.0050005319714863175,0.013041603793921035,0.0004476676515354746,0.0,0.0,-0.0001790350013427269,-0.002500223234217351,0.0036744936368524523,0.0018856065367692716
2019-11-25,0.0140485312899106,0.10609037328094302,0.0,0.0,0.003378056903606335,-0.004735296903115825,0.015337275830568766,-0.020209157716223815,0.03961996180028406,0.0,0.0,-0.009362348178137766,-0.03562713518789638,-0.0075078711552434545,0.035356068204613754,0.03423236514522822,0.0,0.0,-0.00461828101586813,-0.0013046314416177778,-0.009433962264151005,-0.003967592943136223,-0.01061526590604317,0.0,0.0,0.04441702652683521,-0.004299754299754317,-0.02921884317233145,-0.030075187969924786,-0.02481669486745636,0.0,0.0,0.004110920098662168,0.004429429429429455,-0.009518143961927432,0.001937118164207949,-0.0006700915791825136,0.0,0.0,-0.002044989775051125,-0.0031935856492491983,0.0025204359673024835,0.0,0.0007498807007975384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00971128608923884,0.0029835029835030137,0.0044953724107535545,0.019866954332973818,-0.0023318385650224678,0.0,0.0,-0.001278227524499258,-0.006140165149269515,0.0050005319714863175,0.013041603793921035,-0.001936316695352761,0.0,0.0,-0.0001790350013427269,-0.002500223234217351,0.0036744936368524523,0.0018856065367692716,0.001708940456916691
2019-11-24,-0.04731647965391375,0.05391947645468772,0.0,0.003378056903606335,-0.004735296903115825,0.015337275830568766,-0.020209157716223815,0.03961996180028406,0.0,0.0,-0.009362348178137766,-0.03562713518789638,-0.0075078711552434545,0.035356068204613754,0.03423236514522822,0.0,0.0,-0.00461828101586813,-0.0013046314416177778,-0.009433962264151005,-0.003967592943136223,-0.01061526590604317,0.0,0.0,0.04441702652683521,-0.004299754299754317,-0.02921884317233145,-0.030075187969924786,-0.02481669486745636,0.0,0.0,0.004110920098662168,0.004429429429429455,-0.009518143961927432,0.001937118164207949,-0.0006700915791825136,0.0,0.0,-0.002044989775051125,-0.0031935856492491983,0.0025204359673024835,0.0,0.0007498807007975384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00971128608923884,0.0029835029835030137,0.0044953724107535545,0.019866954332973818,-0.0023318385650224678,0.0,0.0,-0.001278227524499258,-0.006140165149269515,0.0050005319714863175,0.013041603793921035,-0.001936316695352761,0.0,0.0,-0.0001790350013427269,-0.002500223234217351,0.0036744936368524523,0.0018856065367692716,0.001708940456916691,0.0
2019-11-23,0.013843201754385965,0.04069360928541463,0.003378056903606335,-0.004735296903115825,0.015337275830568766,-0.020209157716223815,0.03961996180028406,0.0,0.0,-0.009362348178137766,-0.03562713518789638,-0.0075078711552434545,0.035356068204613754,0.03423236514522822,0.0,0.0,-0.00461828101586813,-0.0013046314416177778,-0.009433962264151005,-0.003967592943136223,-0.01061526590604317,0.0,0.0,0.04441702652683521,-0.004299754299754317,-0.02921884317233145,-0.030075187969924786,-0.02481669486745636,0.0,0.0,0.004110920098662168,0.004429429429429455,-0.009518143961927432,0.001937118164207949,-0.0006700915791825136,0.0,0.0,-0.002044989775051125,-0.0031935856492491983,0.0025204359673024835,0.0,0.0007498807007975384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00971128608923884,0.0029835029835030137,0.0044953724107535545,0.019866954332973818,-0.0023318385650224678,0.0,0.0,-0.001278227524499258,-0.006140165149269515,0.0050005319714863175,0.013041603793921035,-0.001936316695352761,0.0,0.0,-0.0001790350013427269,-0.002500223234217351,0.0036744936368524523,0.0018856065367692716,0.001708940456916691,0.0,0.0
2019-11-22,-0.04527610573148391,0.10971741637831604,-0.004735296903115825,0.015337275830568766,-0.020209157716223815,0.03961996180028406,0.0,0.0,-0.02669336002669333,-0.03562713518789638,-0.0075078711552434545,0.035356068204613754,0.03423236514522822,0.0,0.0,0.0054758800521512606,-0.0013046314416177778,-0.009433962264151005,-0.003967592943136223,-0.01061526590604317,0.0,0.0,0.0178503347414331,-0.004299754299754317,-0.02921884317233145,-0.030075187969924786,-0.02481669486745636,0.0,0.0,0.03442240373395565,0.004429429429429455,-0.009518143961927432,0.001937118164207949,-0.0006700915791825136,0.0,0.0,0.002687569988801894,-0.0031935856492491983,0.0025204359673024835,0.0,0.0007498807007975384,0.0,0.0,-6.81663258349755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029835029835030137,0.0044953724107535545,0.019866954332973818,-0.0023318385650224678,0.0,0.0,0.015020482476103832,-0.006140165149269515,0.0050005319714863175,0.013041603793921035,-0.001936316695352761,0.0,0.0,-0.002253944402704818,-0.002500223234217351,0.0036744936368524523,0.0018856065367692716,0.001708940456916691,0.0,0.0,-0.0008088433540036777
2019-11-21,-0.047963124454964486,0.06752665525865473,0.015337275830568766,-0.020209157716223815,0.03961996180028406,0.0,0.0,-0.02669336002669333,0.005608283002588379,-0.0075078711552434545,0.035356068204613754,0.03423236514522822,0.0,0.0,0.0054758800521512606,0.022121535181236628,-0.009433962264151005,-0.003967592943136223,-0.01061526590604317,0.0,0.0,0.0178503347414331,0.01036979969183362,-0.02921884317233145,-0.030075187969924786,-0.02481669486745636,0.0,0.0,0.03442240373395565,0.023894862604540157,-0.009518143961927432,0.001937118164207949,-0.0006700915791825136,0.0,0.0,0.002687569988801894,-0.003941106484235583,0.0025204359673024835,0.0,0.0007498807007975384,0.0,0.0,-6.81663258349755e-05,0.002802652266046831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044953724107535545,0.019866954332973818,-0.0023318385650224678,0.0,0.0,0.015020482476103832,-0.006601555434979237,0.0050005319714863175,0.013041603793921035,-0.001936316695352761,0.0,0.0,-0.002253944402704818,0.005395489370885939,0.0036744936368524523,0.0018856065367692716,0.001708940456916691,0.0,0.0,-0.0008088433540036777,0.005149051490514843
